"","region","5HT1a","5HT1b","5HT2a","5HT4","5HT6","5HTT","A4B2","CB1","D1","D2","DAT","GABAa.bz","H3","M1","mGluR5","MOR","NET","NMDA","VAChT"
"110",233,0.0157499608112875,-0.00133244365222901,-0.063390666030678,-0.065614242071244,-0.162814253923234,-0.01470125267173,-0.133504925445707,-0.226492808662875,-0.062784146181729,-0.045103050859093,-0.00913578014503996,0.087196713798813,-0.170385394225315,0.0339307311101791,0.035717728048435,-0.011317614719752,0.555620195735753,-0.168272978431543,0.087262056304053
"111",235,0.0961351363603343,0.120743749441635,-0.00497067412547203,-0.124938218754536,0.0951351441727832,-0.0189381508701232,0.011563696040328,-0.189176013723841,-0.173054877810976,-0.032189513904962,0.032406153560214,-0.322283770006243,0.144186383521959,0.39238195870781,-0.060133881780472,-0.122943441022987,0.506380310004591,0.336514326800645,0.079111436097794
"112",237,0.194815432461522,0.0368099188740755,0.118335325953431,0.116920008399305,0.155930734129204,0.079243840356038,0.033582339018623,-0.176876154033545,-0.09851311699041,-0.014468941612692,-0.013578919529166,-0.180299816480045,0.005098251294022,0.300676183371716,0.079249366760813,-0.046875642625764,-0.384387220031907,0.407556637228957,0.0501340976029771
"113",239,-0.026689471964986,0.081014916342663,-0.073532529913171,-0.081379904780582,-0.0632924296469213,0.026579825827276,-0.154833143634145,-0.037937487626425,0.04547406229608,-0.024324250293335,-0.058492711974001,0.057679131488489,0.0287948308476366,0.044960993677981,0.0716096898821792,0.029846615230516,-0.618749284218499,0.036462893192987,0.08678926142416
"114",241,-0.149202453064828,-0.345514165298594,-0.144775778225804,-0.238960372500056,-0.11818195153544,-0.057218141629313,-0.236524446555483,0.018169963254228,-0.063898418049263,0.000449552791235985,0.111739749355944,-0.565574606431682,-0.38570248310872,-0.262476609032702,-0.13789924717936,-0.094075930527175,0.250613761503725,-0.239553176469567,0.067475425916284
"115",243,0.020751879229367,0.075059424753721,-0.040975560451374,-0.046458601380387,-0.033883788627317,-0.021280355529939,-0.0909624788712801,-0.196893058406628,-0.0510140127473495,-0.025716326155691,-0.031436859002933,-0.580223432424438,0.00300994570514002,-0.156901442416317,-0.176758144613592,-0.0782549797940381,0.0448293947223974,-0.219317762596094,0.02880808406489
"116",245,-0.052904716022813,-0.007155419689309,-0.173247635749687,-0.34849897623346,0.039983530187422,-0.052034574157732,-0.077850433479697,-0.1214285352062,-0.0203920991224248,0.024013420888897,0.00162027311214297,-0.413777463675485,-0.23692588547007,0.087529862247909,0.02784262486817,-0.114923020542497,-0.410413835309993,-0.547245226540089,0.06544143778903
"117",247,-0.024248365945562,0.11782451907372,0.19462553442574,0.14270931750599,0.064268758226926,0.118408099759123,0.096618465390032,-0.183318639932508,-0.031928579260581,-0.011766201371182,-0.014479143344157,0.129908862405746,-0.112663792424755,0.342439094676317,-0.129881044771091,-0.185840078754458,0.22375884294571,-0.00347067856834804,0.101169705010846
"118",249,0.00686042740523707,-0.113986244443419,-0.016307212154135,-0.05574092722342,0.084719618579312,0.016045727424243,0.023833458489312,-0.10425034011638,-0.141272272204371,-0.00666593213671202,0.031189928133364,0.224549320217566,0.0129912024969669,0.315031440771059,-0.07250256980024,-0.0920920149563029,0.140565505265755,0.0361527443487599,0.074226058889337
"119",251,0.0555171070463331,0.049444900906196,0.282536752551896,0.191254322750214,0.170979854267716,0.096304718810024,-0.021226864094071,-0.0869842606701301,-0.14143089648882,-0.011789345239084,-0.000709513618821989,0.426389105889149,-0.0118802588664,0.32818401681126,-0.101852340055132,-0.15128602782822,0.4180241053109,0.129441446349533,0.06375499299049
"120",253,0.232009101580106,0.249244486529787,0.400239512540604,0.490268822745624,-0.20043239377087,0.296697437568449,-0.188033906814469,-0.190257192575694,0.057612069742229,-0.034534736131439,-0.00109380495711803,1.0221952136451,-0.131843636169277,0.0930063303706623,-0.074309238599123,-0.314186230240664,-0.292098451178739,0.522748675189161,0.11715666547165
"121",255,-0.07186494210693,0.00839261490319965,-0.0273094481295799,0.00185620304454992,-0.17068733871019,0.015671765418807,-0.4060209731377,-0.27908708262057,-0.16641617341517,-0.074731678624627,-0.232394365395238,0.07237457466999,0.19354712861099,-0.0825068225530599,-0.23638328442715,-0.0575805202522099,-0.0361311733684599,-0.35181410183106,-0.0163516874950119
"122",257,0.0251249375997148,-0.068726967698651,0.260474827451869,0.088391210717932,0.03184674275663,-0.015524830987148,-0.093203979810931,-0.165896819174481,-0.188090579488663,-0.021790551533691,0.027964237567217,0.182397385916431,-0.138288114884647,0.323630023874695,-0.153822174642327,-0.133803770397841,0.49149804782995,0.101782163316582,-0.00302092838471296
"123",259,0.071533913367848,0.088141639516547,0.098254570555098,0.032508444504673,0.033262823286333,-0.013367168636495,-0.115402214571797,0.025507316916558,-0.12292606980503,0.027299773360458,0.097848304318509,0.318321856910205,-0.147805777688221,0.20280671825307,0.242567947592478,0.012468259842468,-0.40613617555134,0.404201914745199,0.0380872948618628
"124",261,-0.0440185924526959,-0.00945879734067401,-0.069088063525173,0.0556776468239449,-0.303167313440594,-0.0418676681091421,-0.434478045970856,-0.120916278526631,-0.133305509645367,-0.036610284899243,0.0558237700828199,0.370770650996447,-0.342899899926111,-0.251078958941719,-0.0494732177074689,0.054766349398084,0.46897285773198,-0.162178122051366,0.0735403174282841
"125",263,-0.175287333581395,-0.201717288313515,-0.22094539768782,-0.087509383133737,-0.60241835696301,-0.1185454718072,-0.808067145876173,-0.10439461341096,-0.19039461561506,-0.111662647558888,-0.35723473233229,0.0210969437826101,-0.365518346551945,-0.815909955012617,-0.33730307527105,-0.0808433841991201,0.45885970616037,-0.995981136851601,0.039870577141982
"126",265,0.00443205727183904,0.21637438442307,-0.0050135553933947,-0.077206409159975,0.404722631669072,-0.016194452683115,-0.000456626570641994,-0.034474907319194,0.113943007255612,0.032545232193317,0.0067289746328448,-0.040777119590103,0.279055170177504,0.575125319916107,-0.10137644477416,-0.0642954817126631,0.105596212258853,0.146231342062955,0.113509871654996
"127",267,-0.080110693676117,0.113613417315848,0.175746737898153,0.321636888563228,-0.00882367507471993,0.0580175396991586,-0.124129835508283,-0.212090696916815,0.03146771388732,-0.023483679916931,-0.00199099073765899,1.11104762653497,0.18335724211763,0.061614499958961,-0.228998418328292,-0.051184595643358,0.0409406400418583,0.07245282519238,0.094867064484617
"128",269,-0.00716812431421504,0.026981460299789,-0.0623938085657519,0.260221479459217,-0.1691526157577,0.0274775067132493,-0.00462900862037402,-0.455373836034635,-0.059539958101933,-0.01943612704791,0.035920330540402,0.812907090207868,-0.104145912929991,-0.04589841240383,-0.33174001474335,-0.109091458858613,0.043994976643324,-0.0536903265295199,0.0111720194798351
"129",271,0.08294805810351,-0.129409232297699,-0.0257000355098229,-0.0265243935987323,-0.20178717468594,-0.013290882960337,-0.072380410710352,-0.16039562351034,0.00199571483505401,-0.002727040705403,0.0070168766473881,0.501205276684345,-0.13847707196413,0.343409970157757,0.0151956643300502,-0.084052906439525,-0.561769141013013,0.40111323905342,0.0514606935797222
"130",273,-0.084294975415239,-0.0593453316992179,-0.339271280322784,-0.0545774591858999,-0.365862053338255,-0.068745759361841,-0.237968773737299,-0.22484005818492,-0.166712201403176,-0.026503459387318,-0.179608556883444,-0.103698997405488,-0.343964765557249,-0.0441575983594079,-0.0887873838062749,-0.0933649458856841,-0.849383596246419,-0.00573100387481296,0.011442828560769
"131",275,-0.078193972770729,0.202228233408402,-0.187130843371869,-0.0031794182665967,-0.720823281529367,-0.00624102588769504,-1.00485129153435,-0.226068036280658,-0.042761508826072,-0.117280466046913,-0.18078656476633,0.491606621733828,-0.404268207088803,-1.05869993120824,-0.356950299193657,-0.034033621801225,-0.417654162088155,-0.82940373183016,0.160768506664523
"132",277,0.0662286663963626,0.023929717437725,0.150414953785469,0.171173403623957,0.02277936093305,0.080951248645959,-0.048262541564304,-0.147505612466162,0.124090937192305,-0.003902420488897,0.0312916877092153,0.00824346487861605,0.043384009649982,0.20367854058249,-0.10635636280814,-0.161195176828991,-0.277239432323418,-0.12838160983544,0.015943366537775
"133",279,0.092330930731075,-0.03986220500868,0.00111736696331799,0.037319563017788,-0.117112299920473,0.026932307877804,-0.219124625226676,-0.060404497145274,-0.112788836097719,-0.003313939173265,-0.060497120220333,0.129342509060192,0.036938023030372,-0.0464184506249979,-0.115639013617125,-0.024692563872946,-0.569360131775436,-0.259115999745865,-0.068010567953294
"134",281,-0.034364810824901,-0.141736071356419,-0.31994401406753,-0.205002450562611,-0.073594582155903,-0.0560539784873091,-0.114684064041174,-0.107460318578123,0.010149809367632,-0.012489155670515,0.062590205307085,0.332021478716506,0.011419036793047,-0.293357567068135,-0.065324098338789,-0.107230199529613,-0.799265393622258,0.010427469228778,0.02609760474386
"135",283,-0.080573981747027,-0.208454605535485,-0.275356229081316,-0.149469212333559,0.042008024675476,-0.189365530752591,-0.184899532697931,-0.13723707196629,0.0148276456022715,-0.00385482871005705,0.00850482394889701,-0.482396123643666,-0.092502702935875,0.0830925240853838,-0.116552021960039,-0.000410214582890145,-0.24785833482818,-0.132530871269031,0.109125937096008
"136",285,0.13779876538564,0.818276919184222,0.430292406855126,0.358687577385139,0.320792039856708,0.233327112139219,-0.034743026119543,0.0757112922876893,0.122952931051376,0.00714530658485002,-0.004102707910008,0.841666925154643,0.18254331622738,0.593972567693864,0.0138736208839679,-0.108346746671825,0.224293227869456,0.30003738495108,0.10247355123616
"137",287,-0.004494373130149,-0.00274683927129693,-0.137479788026358,-0.122635707693603,-0.037749760829675,-0.082016316963709,-0.132880587772451,-0.055326216211037,-0.008708869440439,0.00574962540687302,-0.00792878019300097,0.0787164018395021,0.014662638690729,-0.143185783849569,-0.059871245494724,-0.017400165495407,-0.359633751674143,-0.328538157045119,-0.014210803393921
"138",289,0.297409190004924,0.0744128231209804,-0.0639355798314369,0.115234480539589,0.321969770231771,0.012240930385062,0.062849039032841,0.429562348501693,0.382258188590272,0.04503647650994,-0.0608037118366083,0.1448019554293,0.0481027275680489,0.157088108545713,0.303032505069058,0.13946170496764,-0.204742301990282,0.186296046639817,0.0783244552489931
"139",291,-0.255434491880693,-0.530831217087993,-0.000686497613044956,-0.091039827787112,-0.073963079531268,-0.012675231643672,-0.033966493605559,-0.10769704143038,-0.194315183012827,-0.03268810193676,-0.018608372591155,-0.34630447194131,-0.0782097827355299,0.404681237714067,-0.302469436646871,-0.15614359214919,-0.112330044867145,0.100045384159467,-0.046397288198629
"140",293,0.0130793833114,-0.359499089727547,-0.343628139658429,-0.376787878376513,-0.0594951521067849,-0.192154745854937,-0.107726110823575,-0.00634594447621371,0.02383540291648,-0.00657035882215395,-0.0342051291770038,-0.0924495041340299,-0.238803915262232,-0.042389416921122,0.065908417401158,0.02197276703566,-0.26644144998342,0.291929897146671,-0.054907890265415
"141",295,0.0957845525212009,0.21632332482004,0.102037673384355,0.195288058094288,-0.166366614279764,0.137048589678885,-0.183747489217038,-0.070477483273737,0.003432149057362,0.026131307618056,-0.068400635394047,-0.0561999159497311,-0.15411469537452,-0.243233434781739,-0.0340754831074523,0.00861122980956996,-0.572709944310382,-0.333071874540116,-0.059409219229339
"142",297,-0.119496316727655,-0.851581409337603,-0.225094658937984,-0.062716245679179,-0.048309157348395,-0.104843728630458,-0.061027670825308,0.010300602114977,-0.171306530578173,0.050346080690052,-0.016569177763473,0.0427540112377119,0.0217052196320939,-0.075297928886223,-0.200747780834021,0.00512338652546007,-0.394418041002863,-0.319860647656724,-0.144581687157255
"143",299,0.0321249520885201,-0.10001116933947,-0.014900547403172,0.0873312021103709,-0.156513952232725,0.044337163709856,-0.183068168997008,-0.11105595538553,0.0652958252058176,-0.011740987510641,0.010572553690239,-0.37033706157369,-0.21542003558878,-0.332509029427862,0.0092572397928591,0.00957044645340988,-0.377389950632155,0.093707344856246,-0.00432039563520598
"144",301,0.0501620765873101,-0.0948293085367,0.0364390757520301,-0.050514860792429,-0.17292016589714,0.117676183622648,-0.095793732009753,-0.1025018405166,0.029559256491027,-0.005353106521295,0.020366475260866,-0.21763313008579,-0.271747784893796,-0.0715686425325701,-0.042644755992597,-6.62750144699853e-05,-0.479598873753866,-0.03895539504073,0.000751163367134045
"145",303,0.00949960227298008,-0.25207797519846,0.078394314271245,0.115241539537991,0.199792660381956,0.082462750543718,-0.088163920391835,0.00862361645841991,-0.006951028229643,0.015604122238713,0.196548986442636,0.39128928150616,0.034903291975684,-0.0976908914390211,-0.092133788140891,0.000702107944440034,-0.184803927987849,0.187599327015376,-0.02671255255275
"146",305,0.239352207800065,0.023956733194,-0.082041770122378,0.006295654828538,-0.074525433544162,-0.112819364541013,0.027185788925748,0.083560601136894,0.0829531670298559,0.068808403893346,0.0431318447339604,-0.495742108150048,-0.241473520680188,0.059653295577054,0.180408671523224,0.18490110212498,-0.08674945301278,0.219006547077402,0.112375305528267
"147",307,0.030782215775543,0.245907246369672,-0.284509018471728,-0.042951848856545,0.113256185606937,-0.00323683913402201,0.025966673178433,0.186421877068372,0.133018895348706,-0.016802723851139,0.038539178258795,-0.0543249527352601,0.078738649887805,-0.0442778399537227,-0.081196585669447,0.1325629976668,0.088182498347822,0.0184883343912599,0.102068478804324
"148",309,0.222988226517368,0.467551924654058,0.242713810930024,0.494275608530297,-0.114221599950989,0.229155983190516,-0.032253427547338,0.119753327615309,0.164150092236929,0.00398396561415804,0.0845271546949072,0.39078884472478,-0.024886882626665,-0.495014533692079,0.037359156737449,0.17233360289419,0.107745829765757,-0.11833433367999,0.071694122732007
"149",311,-0.038666331390466,0.201538661774218,0.35149297836007,0.25248117566899,0.06014861168794,0.115761451961144,0.059665370831483,-0.222788810331298,0.286073760993987,0.014035541920247,0.139237610698651,0.460171163213924,0.055164732004298,0.34010498322174,0.299115730186429,-0.03722228633811,0.028356235381063,0.590564188050634,0.123172991872211
"150",313,0.075592922597018,0.223504886503441,-0.112683896682745,0.121958211816529,-0.0487242296287225,0.0255702232159,0.126145100814652,-0.083823083830648,0.159233326432229,0.016551488042128,0.0883898882935315,0.45733475353004,0.204021195881654,-0.282549195533303,0.0647412620956239,0.0751261804961001,0.008253012258846,0.578281896276393,0.066427972083309
"151",315,0.114123844801207,0.447559952403919,0.123541743725698,0.193486456578845,-0.166988754947533,-0.00287110688494702,-0.0877928900792501,-0.17331216973108,0.0192100136648326,0.033093991391814,0.262925061645462,-0.28835193673912,0.054365127886533,-0.378673972218271,-0.020962235459328,0.00600532507447982,0.024771630006153,0.234205687546491,0.099444854386047
"152",321,0.658922581540759,0.27433096528146,0.20686883608283,0.22869817920934,0.51727448799973,0.580545594919643,0.29599337788395,-0.03748514413075,0.288278425852684,0.231523865649152,0.601963034408589,0.34466557899769,-0.452259384251047,0.977432358875269,0.50701906082936,0.804823149282817,0.00764704054305021,0.19329702181775,0.241482699934617
"153",323,0.12388327448275,0.28707396248692,0.432777196793606,0.467979748026992,-0.0601765253577592,0.262359328035505,-0.120732909846153,-0.090991786058687,-0.0302899950823694,-0.00175167358178719,0.106240012769905,0.966637553053111,-0.090707383548124,0.0246303905296857,0.018897079443424,0.045083563780273,0.118741001216726,0.069486795918263,0.033431400885071
"154",325,-0.00721452788813398,0.20067214860321,0.19054033056021,0.723742364014316,0.02534216211978,0.285619487545354,-0.0498700719230598,-0.62074484268506,-0.08518534623147,-0.021861139814555,0.295272921543456,-0.14117712507518,0.1970562020527,-0.0316956396971397,-0.1335532151899,-0.00348085324996017,0.37585825329384,-0.42687846698302,-0.010704805869553
"155",327,0.383969996859875,-0.0491098977689397,0.0651601179880399,0.216227422940776,-0.08493695846576,-0.098771914313794,-0.295286439742519,-0.32512766544219,-0.0776757981252001,-0.00111805209031302,0.337723776792976,0.34045134875555,-0.24096366294109,-0.0506290240967497,0.18670461397668,-0.07088908275711,0.08275489610887,-0.16009125367155,0.068627881309106
"156",329,0.16299224224249,0.33073070062522,0.36770066620926,0.278094080254076,0.138076739268473,0.0722806061814081,-0.0510715228702804,0.196773538682593,0.070141608260917,0.0587849793807678,0.019744377813625,0.762086007562337,-0.061435206397955,0.227679936294408,0.203579837430647,0.146329658741814,0.054020419008618,0.350871428755633,0.021179916659535
"157",331,0.12868621942132,0.20313227520609,0.327190984279991,0.431441882727406,0.358082267667,0.209302138510155,0.129406832513129,0.00969057019547503,0.00232568388014304,0.0444713459578356,0.122082754151723,0.479741826572758,0.334791122517739,0.228630920805752,0.059896587726787,0.138057517399101,0.0784071545261842,0.138665704141919,0.075270317524697
"158",333,0.23119066263313,0.22038630637415,0.22306492376232,0.65990993073892,0.032400608453745,0.368241588664445,-0.045473759966787,-0.163811959466282,-0.193590168793612,-0.046998140948226,0.121600162958988,1.03374558421297,-0.249250425231308,-0.350394978380323,0.06752748386895,-0.0436670013455283,-1.1065230267727,0.153926024863594,0.091265275651493
"159",335,0.0569560039863,0.323791956217114,0.315856731523391,0.628097333093595,-0.087083666722892,0.229380838170647,-0.166951236472441,-0.283496399729147,-0.16317285684807,-0.073728803741485,0.0144576510835433,0.674270445809975,-0.199407634801932,-0.150946080402715,-0.071491724293558,0.055876247115779,-0.274135647877488,-0.033323035362171,0.062711350323915
"160",337,0.033069133766508,0.425389996491838,0.423523975402437,0.651870560583454,-0.359256479876669,0.12664718561493,-0.479770128603547,-0.092656490272186,-0.276326579152506,-0.117666624818866,-0.082027693535788,0.115237066300647,-0.280501941982503,-0.400263662796715,-0.074870252587286,0.0208029890766458,-0.200619718442413,0.092931838953052,0.039772693461593
"161",339,0.166738832030249,0.370931120552942,0.181888934198312,0.177322001136385,0.041589760896491,0.107370248034096,-0.0684063676765975,0.429516461058017,0.00864167936022298,0.0051477535603518,0.042320671793418,0.79785797366438,-0.145549386390227,-0.049493242680678,0.302520195522933,0.151720348827287,0.147468061191874,0.044250901632304,0.027817367964431
"162",341,-0.0268481136262107,0.218569708107295,0.138302769007483,0.085034815385822,-0.0517566519046959,0.114273821438088,-0.020247303665579,0.089094871531191,-0.128667440775978,-0.047041575034033,0.011390414017272,0.0841584469391701,-0.0698123407211837,-0.254515190669384,-0.0896361498874558,-0.0235933848543719,-0.327835570557948,-0.173928678228887,0.032791140221023
"163",343,0.134099111481713,0.223052434501216,-0.266233217335913,-0.156584764069738,-0.0315419626125181,0.012019827837105,0.013130872126454,0.023979929383233,-0.0658204410565902,-0.010064337203957,-0.0644494781954595,-0.47332387570586,-0.061937065092474,-0.233689070388323,-0.058104915312215,0.0412638905437701,-0.197403818835829,-0.106444991579547,0.051240826294556
